data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
1348381,760,SYR30571,30571,27-Mar-18,2018,1,Violence against civilians,Opposition Rebels (Syria),,2,Civilians (Syria),,7,27,Middle East,Syria,Hama,Hama,Suran,Hweijeh,35.322,36.9743,1,SOHR; SOHR_http://www.syriahr.com/en/?p=88108,Other-Local,A fighter from the Eastern Ghouta opened fire on the home of civilians in Hweijeh village who were hosting other fighters displaced from the Ghouta after an argument with the civilians. 4 civilians were killed.,4,1524053814,SYR
1348910,760,SYR30421,30421,24-Mar-18,2018,1,Violence against civilians,Unidentified Armed Group (Syria),,3,Civilians (Syria),National Front for the Liberation of Syria ; Jabhat Ansar al Islam,7,37,Middle East,Syria,Quneitra,Quneitra,Quneitra,Quneitra,33.1242,35.8264,1,SOHR; SOHR_http://www.syriahr.com/en/?p=87678,Other-local,The bodies of 2 commanders of the National Front for the Liberation of Syria and Jabhat Ansar al-Islam were found in Quneitra after being kidnapped few days ago.,2,1524053815,SYR
1348876,760,SYR30424,30424,24-Mar-18,2018,1,Violence against civilians,Military Forces of Syria (2000-),,1,Civilians (Syria),,7,17,Middle East,Syria,Dar'a,Dar'a,Mseifra,Um Walad,32.6595,36.433,2,SOHR; SOHR_http://www.syriahr.com/en/?p=87660,Other-local,A disabled man was found killed by the Syrian army in the vicinity of Um Walad town in Dar'a countryside.,1,1524053815,SYR
1349083,760,SYR30359,30359,23-Mar-18,2018,1,Violence against civilians,HTS: Hayat Tahrir al-Sham,,2,Protesters (Syria),,7,27,Middle East,Syria,Aleppo,Jebel Saman,Atareb,Atareb,36.1379,36.8284,1,SOHR; SOHR_http://www.syriahr.com/en/?p=87610,Other-local,"A demonstration took place in Atareb city in Aleppo western countryside, in which members of HTS shot at the demonstrators which led to the injury of 1 civilian. No fatalities were reported.",0,1524053815,SYR
1349124,760,SYR30427,30427,23-Mar-18,2018,2,Violence against civilians,Military Forces of Syria (2000-),,1,Civilians (Syria),,7,17,Middle East,Syria,Rural Damascus,Rural Damascus,Kafr Batna,Kafr Batna,33.5126,36.3721,1,SOHR; SHAM; SOHR_http://www.syriahr.com/en/?p=87815; SHAM_http://www.shaam.org/reports/battleground-reports/%D8%AD%D8%B5%D8%A7%D8%AF-%D8%A7%D9%84%D8%A3%D8%AD%D8%AF%D8%A7%D8%AB-%D8%A7%D9%84%D9%85%D9%8A%D8%AF%D8%A7%D9%86%D9%8A%D8%A9-%D9%84%D9%8A%D9%88%D9%85-%D8%A7%D9%84%D8%A5%D8%AB%D9%86%D9%8A%D9%86-26-03-2018.html,Other-Local,Regime forces executed 23 farmers from Kafr Batna after assuming control of the town. Regime forces also abducted two wives of the farmers and took them to an unknown destination.,23,1524053815,SYR
1349667,760,SYR30178,30178,20-Mar-18,2018,1,Violence against civilians,Islamic State (Syria),,2,Civilians (Syria),,7,27,Middle East,Syria,Rural Damascus,Darayya,Hajar Aswad,Hajar Aswad,33.4579,36.303,2,SOHR; LiveUMap; SOHR_http://www.syriahr.com/en/?p=87242; LiveUMap_https://syria.liveuamap.com/en/2018/21-march-isis-claims-to-have-executed-two-people-in-the-warravaged; LiveUMap_https://twitter.com/P_Strickland_/status/976509758168498178,Other-local,"Islamic State forces executed two civilians in the Hajar Aswad area on charges of ""apostasy"".",2,1524053815,SYR
1349840,760,SYR30126,30126,19-Mar-18,2018,1,Violence against civilians,Military Forces of Turkey (2016-) Gendarmerie,,8,Civilians (Syria),,7,78,Middle East,Syria,Al-Hasakeh,Ras Al Ain,Ras Al Ain,Ras Al Ain,36.8494,40.0747,2,SOHR; SOHR_http://www.syriahr.com/en/?p=87221,Other-local,Turkish border guards shot and killed a young man working in Syria near the Turkish border with Ras Al Ain. Another child was injured during the shooting.,1,1524053815,SYR
1350002,760,SYR30055,30055,18-Mar-18,2018,1,Violence against civilians,Islamist Militia (Syria),,3,Civilians (Syria),,7,37,Middle East,Syria,Idleb,Idleb,Bennsh,Foah,35.982,36.7036,1,SOHR; SOHR_http://www.syriahr.com/en/?p=87111,Other-local,Islamist faction snipers fired on areas in Foah which injured a civilian. No fatalities were reported.,0,1524053816,SYR
1350382,760,SYR29957,29957,16-Mar-18,2018,1,Violence against civilians,YPG: Peoples Protection Units,,2,Civilians (Syria),,7,27,Middle East,Syria,Al-Hasakeh,Al-Hasakeh,Shadadah,Shadadah,36.0534,40.7268,1,SHAM; SHAM_http://www.shaam.org/reports/battleground-reports/%D8%AD%D8%B5%D8%A7%D8%AF-%D8%A7%D9%84%D8%A3%D8%AD%D8%AF%D8%A7%D8%AB-%D8%A7%D9%84%D9%85%D9%8A%D8%AF%D8%A7%D9%86%D9%8A%D8%A9-%D9%84%D9%8A%D9%88%D9%85-%D8%A7%D9%84%D8%AC%D9%85%D8%B9%D8%A9-16-03-2018.html;,Other-local,"Several civilians were shot and injured by PYD forces, likely YPG, after the former refused to hand over a wanted youth to the latter.",0,1524053816,SYR
1350623,760,SYR29903,29903,15-Mar-18,2018,1,Violence against civilians,Unidentified Armed Group (Syria),,3,Civilians (Syria),,7,37,Middle East,Syria,Ar-Raqqa,Tell Abiad,Tell Abiad,Tell Abiad,36.6978,38.9548,1,LiveUMap; LiveUMap_https://syria.liveuamap.com/en/2018/15-march-raqqa-external-affairs-official-omar-aloush-assassinated; LiveUMap_https://twitter.com/vvanwilgenburg/status/974201687174008832;,Other-local,"The Raqqa External Affairs Minister, Omar Aloush, was assassinated in his home in Tell Abiad.",1,1524053816,SYR
1350574,760,SYR29854,29854,15-Mar-18,2018,1,Violence against civilians,YPG: Peoples Protection Units,,2,Civilians (Syria),,7,27,Middle East,Syria,Al-Hasakeh,Al-Hasakeh,Al-Hasakeh,Al-Hasakeh,36.5054,40.7429,1,SHAM; SHAM_http://www.shaam.org/reports/battleground-reports/%D8%AD%D8%B5%D8%A7%D8%AF-%D8%A7%D9%84%D8%A3%D8%AD%D8%AF%D8%A7%D8%AB-%D8%A7%D9%84%D9%85%D9%8A%D8%AF%D8%A7%D9%86%D9%8A%D8%A9-%D9%84%D9%8A%D9%88%D9%85-%D8%A7%D9%84%D8%AE%D9%85%D9%8A%D8%B3-15-03-2018.html,Other-local,YPG forces arrested three students at the Faculty of Economics in al-Hasakeh with the purpose of forcing them into conscription.,0,1524053816,SYR
1350954,760,SYR29716,29716,13-Mar-18,2018,1,Violence against civilians,Military Forces of Syria (2000-),,1,Civilians (Syria),,7,17,Middle East,Syria,Homs,Ar-Rastan,Ar-Rastan,Ar-Rastan,34.9241,36.7312,1,SOHR; SOHR_http://www.syriahr.com/en/?p=86633,Other-local,1 civilian was killed by regime sniper fire on the outskirts of Ar-Rastan city in the northern countryside of Homs.,1,1524053816,SYR
1351180,760,SYR29636,29636,12-Mar-18,2018,1,Violence against civilians,Islamic State (Syria),,2,Civilians (Syria),,7,27,Middle East,Syria,Deir-ez-Zor,Abu Kamal,Hajin,Gharanij,34.7863,40.7181,1,LiveUMap; LiveUMap_https://syria.liveuamap.com/en/2018/12-march-isis-killed-2-children-from-the-same-family-in-ghranij; LiveUMap_https://twitter.com/snhr/status/973268867710701569,Other-local,Islamic State fighters killed 2 children from the same family under unknown circumstances on Gharanij town in Deir-ez-Zor.,2,1524053817,SYR
1351138,760,SYR29659,29659,12-Mar-18,2018,1,Violence against civilians,Unidentified Armed Group (Syria),,3,Protesters (Syria),Civilians (Syria),6,36,Middle East,Syria,Rural Damascus,Rural Damascus,Kafr Batna,Kafr Batna,33.5126,36.3721,1,SOHR; SOHR_http://www.syriahr.com/en/?p=86576,Other-local,"Unidentified snipers opened fire on protesters in Kafr Batna town in the Eastern Ghota, killing 1 civilian and injuring others. No fatalities reported.",1,1524053817,SYR
1351275,760,SYR29697,29697,12-Mar-18,2018,1,Violence against civilians,Unidentified Armed Group (Syria),,3,Civilians (Syria),,7,37,Middle East,Syria,Dar'a,Dar'a,Kherbet Ghazala,Western Ghariyeh,32.6862,36.2235,1,SOHR; SOHR_http://www.syriahr.com/en/?p=86603,Other-local,"Unidentified gunmen opened fire on a car in Western Ghariyeh town in eastern Dar'a, killing a man.",1,1524053817,SYR
1351660,760,SYR29472,29472,10-Mar-18,2018,1,Violence against civilians,Military Forces of Syria (2000-),,1,Civilians (Syria),,7,17,Middle East,Syria,Homs,Homs,Homs,Homs,34.73,36.7197,3,SOHR; SOHR_http://www.syriahr.com/en/?p=86445,Other-local,A man died under torture in a regime prison in Homs governorate.,1,1524053817,SYR
1351682,760,SYR29495,29495,10-Mar-18,2018,1,Violence against civilians,Unidentified Armed Group (Syria),,3,Civilians (Syria),,7,37,Middle East,Syria,Dar'a,Izra',Nawa,Nawa,32.8882,36.041,1,SOHR; SOHR_http://www.syriahr.com/en/?p=86431,Other-local,"An unidentified man fired a shell from a portable launcher onto the house of a man belonging to the ""executive power"" in Nawa city in Dar'a, causing material damage. No fatalities reported.",0,1524053817,SYR
1351854,760,SYR29428,29428,9-Mar-18,2018,1,Violence against civilians,Military Forces of Syria (2000-),,1,Civilians (Syria),,7,17,Middle East,Syria,Rural Damascus,Duma,Harasta,Modira,33.545,36.3863,1,SOHR; SOHR_http://www.syriahr.com/en/?p=86429,Other-local,A young man was shot and killed by a regime sniper in Modira town in the Eastern Ghota.,1,1524053817,SYR
1352034,760,SYR29299,29299,8-Mar-18,2018,1,Violence against civilians,Unidentified Armed Group (Syria),,3,Civilians (Syria),,7,37,Middle East,Syria,Aleppo,Jebel Saman,Jebel Saman,Aleppo,36.206,37.1524,3,SOHR; SOHR_http://www.syriahr.com/en/?p=86417,Other-local,A child was shot and killed under unknown circumstances in northern Aleppo.,1,1524053817,SYR
1352096,760,SYR29361,29361,8-Mar-18,2018,1,Violence against civilians,Unidentified Armed Group (Syria),,3,Civilians (Syria),,7,37,Middle East,Syria,Aleppo,Menbij,Menbij,Sayada,36.5548,37.7509,1,SOHR; http://www.syriahr.com/en/?p=86345;,Other-local,A girl was killed by a random shooting in the village of Sayada.,1,1524053817,SYR
1352241,760,SYR29228,29228,7-Mar-18,2018,1,Violence against civilians,YPG: Peoples Protection Units,,2,Civilians (Syria),,7,27,Middle East,Syria,Al-Hasakeh,Al-Hasakeh,Al-Hasakeh,Al-Hasakeh,36.5054,40.7429,1,SHAM; http://www.shaam.org/reports/battleground-reports/%D8%AD%D8%B5%D8%A7%D8%AF-%D8%A7%D9%84%D8%A3%D8%AD%D8%AF%D8%A7%D8%AB-%D8%A7%D9%84%D9%85%D9%8A%D8%AF%D8%A7%D9%86%D9%8A%D8%A9-%D9%84%D9%8A%D9%88%D9%85-%D8%A7%D9%84%D8%A3%D8%B1%D8%A8%D8%B9%D8%A7%D8%A1-07-03-2018.html,Other-local,YPG forces arrested two men in al-Hasakeh with the intent of forcing them into recruitment for the group.,0,1524053818,SYR
1352469,760,SYR29180,29180,6-Mar-18,2018,1,Violence against civilians,Islamist Militia (Syria),,3,Civilians (Syria),,7,37,Middle East,Syria,Idleb,Idleb,Bennsh,Foah,35.982,36.7036,1,SOHR; http://www.syriahr.com/en/?p=86239;,Other-local,Islamist faction snipers fired on the town of Foah which resulted in injured civilians. No fatalities were reported.,0,1524053818,SYR
1352486,760,SYR29197,29197,6-Mar-18,2018,1,Violence against civilians,Islamist Militia (Syria),,3,Civilians (Syria),,7,37,Middle East,Syria,Idleb,Idleb,Maaret Tamsrin,Kefraya,35.9907,36.6775,1,SOHR; http://www.syriahr.com/en/?p=86239;,Other-local,Islamist faction snipers fired on the town of Kefraya which resulted in injured civilians. No fatalities were reported.,0,1524053818,SYR
1353189,760,SYR22968,22968,2-Mar-18,2018,1,Violence against civilians,Military Forces of Syria (2000-),,1,Civilians (Syria),,7,17,Middle East,Syria,Aleppo,Al Bab,Tadaf,Tadaf,36.3479,37.5294,1,SOHR; LiveUMap; SOHR_http://www.syriahr.com/en/?p=86021; LiveUMap_https://syria.liveuamap.com/en/2018/2-march-angry-displaced-civilians-of-tadef-walked-from-albab; LiveUMap_https://twitter.com/24Aleppo/status/969665224222695424,Other-local,"The Syrian army targeted with heavy machine guns civilians who were demonstrating in the outskirt of Tadaf town in the northern countryside of Aleppo, which led to the killing of 1 civilian and the injury of others.",1,1524053818,SYR
1353289,760,SYR22847,22847,1-Mar-18,2018,1,Violence against civilians,HTS: Hayat Tahrir al-Sham,,2,Civilians (Syria),AAS: Ahrar al-Sham,7,27,Middle East,Syria,Idleb,Harim,Dana,Hazra,36.2314,36.7903,1,SOHR; SOHR_http://www.syriahr.com/en/?p=85998,Other-local,"Following clashes with AAS and Suqour Al Sham, HTS fighter reportedly carried out field executions against AAS fighters in Hazra village in northwest Idleb. The unknown number of fatalities coded as 10.",10,1524053818,SYR
1353479,760,SYR22806,22806,28-Feb-18,2018,1,Violence against civilians,Islamic State (Syria),,2,Civilians (Syria),,7,27,Middle East,Syria,Damascus,Damascus,Damascus,Yarmouk Camp,33.4731,36.3071,1,SOHR; SOHR_http://www.syriahr.com/en/?p=85922,Other-local,"Islamic State fighters publicly executed a man in Yarmouk Camp, south of Damascus city, on charges of spying for HTS.",1,1524053819,SYR
1353507,760,SYR22778,22778,28-Feb-18,2018,1,Violence against civilians,Islamist Militia (Syria),,3,Civilians (Syria),,7,37,Middle East,Syria,Idleb,Idleb,Maaret Tamsrin,Kafraya,35.9899,36.6769,1,SOHR; SOHR_http://www.syriahr.com/en/?p=85894,Other-local,"Islamist factions opened sniper fire on Kafraya town in northeast Idleb. Sniper fire on Kafraya and Foah towns injured a civilian, with the injury coded at Kafraya. No fatalities reported.",0,1524053819,SYR
1353538,760,SYR22747,22747,28-Feb-18,2018,1,Violence against civilians,Military Forces of Turkey (2016-) Gendarmerie,,8,Civilians (Syria),,7,78,Middle East,Syria,Idleb,Jisr-Ash-Shugur,Darkosh,Darkosh,35.9924,36.3934,2,SOHR; SOHR_http://www.syriahr.com/en/?p=85923,Other-local,Turkish border guards shot and killed a child who was attempting to cross the border in the Darkosh area of western Idleb.,1,1524053819,SYR
1353712,760,SYR22706,22706,27-Feb-18,2018,1,Violence against civilians,Unidentified Armed Group (Syria),,3,Civilians (Syria),,7,37,Middle East,Syria,Idleb,Idleb,Sarmin,Sarmin,35.9037,36.7238,2,SOHR; SOHR_http://www.syriahr.com/en/?p=85866,Other-local,Unidentified gunmen shot and killed a young man in the Sarmin area of Idleb province.,1,1524053819,SYR
1353927,760,SYR22605,22605,26-Feb-18,2018,1,Violence against civilians,Military Forces of Syria (2000-),,1,Civilians (Syria),,7,17,Middle East,Syria,Rural Damascus,At Tall,Sidnaya,Sidnaya Military Prison,33.6653,36.329,3,SOHR; SOHR_http://www.syriahr.com/en/?p=85851; SOHR_http://www.syriahr.com/en/?p=85772,Other-local,A man from Kafr Laha in northern Hama died under torture in an undisclosed regime detention center.,1,1524053819,SYR
1353945,760,SYR22587,22587,26-Feb-18,2018,1,Violence against civilians,Unidentified Armed Group (Syria),,3,Civilians (Syria),,7,37,Middle East,Syria,Dar'a,Izra',Izra',Najih,32.9312,36.2523,1,SOHR; SOHR_http://www.syriahr.com/en/?p=85773,Other-local,The body of a young man was found on the outskirts of the village of Najih. The circumstances of his death are unclear.,1,1524053819,SYR
1353987,760,SYR22545,22545,26-Feb-18,2018,1,Violence against civilians,Unidentified Armed Group (Syria),,3,Civilians (Syria),,7,37,Middle East,Syria,Dar'a,Dar'a,Da'el,Da'el,32.7544,36.1311,2,SOHR; SOHR_http://www.syriahr.com/en/?p=85851; SOHR_http://www.syriahr.com/en/?p=85773,Other-local,"The bodies of 5 people were found in the area between Da'el and Abta towns in central Quneitra. Their bodies showed signs of execution. Locals accused factions of arresting and then executing the victims on charges of ""forming cells affiliated to Jaysh Khaled ibn al-Walid.""",5,1524053819,SYR
1354787,760,SYR22233,22233,22-Feb-18,2018,1,Violence against civilians,Unidentified Armed Group (Syria),,3,Civilians (Syria),Mutiny of Islamic State (Syria),7,37,Middle East,Syria,Dar'a,Dar'a,Mzeireb,Tafas,32.7362,36.0673,1,SOHR; SOHR_http://www.syriahr.com/en/?p=85392,Other-local,A former fighter of IS was found killed by unknown gunmen in the outskirts of Tafas town in Dar'a countryside.,1,1524053821,SYR
1354826,760,SYR22197,22197,22-Feb-18,2018,1,Violence against civilians,Operation Olive Branch,,2,Civilians (Syria),,7,27,Middle East,Syria,Aleppo,Afrin,Jandairis,Jandairis,36.3925,36.6896,2,SOHR; SOHR_http://www.syriahr.com/en/?p=85463,Other-local,The fighters of the Olive Branch Operation executed 6 civilians in Jandairis area in the northern countryside.,6,1524053821,SYR
1354852,760,SYR22169,22169,22-Feb-18,2018,1,Violence against civilians,Operation Olive Branch,,2,Civilians (Syria),,7,27,Middle East,Syria,Aleppo,Afrin,Bulbul,Bulbul,36.7697,36.8193,2,SOHR; SOHR_http://www.syriahr.com/en/?p=85463,Other-local,The fighters of the Olive Branch Operation executed 1 civilian in Bulbul area in the northern countryside.,1,1524053821,SYR
1355043,760,SYR22140,22140,21-Feb-18,2018,1,Violence against civilians,Unidentified Armed Group (Syria),,3,Civilians (Syria),HTS: Hayat Tahrir al-Sham,7,27,Middle East,Syria,Dar'a,Dar'a,Kherbet Ghazala,Western Ghariyeh,32.6862,36.2235,1,SOHR; SOHR_http://www.syriahr.com/en/?p=85361,Other-local,"Unknown gunmen assassinated a 'Sharia"" cleric of HTS in Western Ghariyeh town in Dar'a countryside.",1,1524053821,SYR
1355836,760,SYR21728,21728,17-Feb-18,2018,1,Violence against civilians,Unidentified Armed Group (Syria),,3,Civilians (Syria),,7,37,Middle East,Syria,Dar'a,Dar'a,Mzeireb,Ajami,32.7362,35.9858,2,SOHR: SOHR__http://www.syriahr.com/en/?p=85012,Other-local,Unidentified gunmen killed 2 men traveling by motorbike on the road to the Ajami-Zayzun junction in Dar'a after opening fire on them.,2,1524053822,SYR
1356059,760,SYR21683,21683,16-Feb-18,2018,1,Violence against civilians,Unidentified Armed Group (Syria),,3,Civilians (Syria),Lawyers (Syria),7,37,Middle East,Syria,Ar-Raqqa,Ath-Thawrah,Al-Thawrah,Al-Thawrah - Al-Tabqa,35.8308,38.5364,1,SOHR: SOHR__http://www.syriahr.com/en/?p=84962,Other-local,"Unidentified gunmen assassinated a lawyer in Al-Tabqa city in western Ar-Raqqa, entering his home, shooting, and killing him. The lawyer had been a mediator in the earlier withdrawal of IS from the city, following an agreement with QSD and Coalition forces. The gunmen also carried out other attempt to assassinate another lawyer involved in IS withdrawal, seriously wounding him.",1,1524053822,SYR
1356445,760,SYR21574,21574,14-Feb-18,2018,1,Violence against civilians,QSD: Syrian Democratic Forces,,2,Civilians (Syria),,7,27,Middle East,Syria,Deir-ez-Zor,Abu Kamal,Hajin,Gharanij,34.7863,40.7181,1,SOHR: SOHR_http://www.syriahr.com/en/?p=84830,Other-local,"Tensions prevail in Gharanij after QSD forces killed a man, woman, and child in the previous few days. The altercation occurred when a QSD patrol came to inspect a house for weapons and met with resistance from the family living in the house.",3,1524053822,SYR
1356432,760,SYR21561,21561,14-Feb-18,2018,1,Violence against civilians,Military Forces of Turkey (2016-) Gendarmerie,,8,Civilians (Syria),,7,78,Middle East,Syria,Idleb,Harim,Dana,Bab El Hawa,36.2308,36.692,3,SOHR: SOHR__http://www.syriahr.com/en/?p=84872,Other-local,A young man was shot and killed by Turkish border guards as he attempted to cross into Turkey from the Idleb governorate.,1,1524053822,SYR
1356651,760,SYR21541,21541,13-Feb-18,2018,1,Violence against civilians,Unidentified Armed Group (Syria),,3,Civilians (Syria),,7,37,Middle East,Syria,Idleb,Al Ma'ra,Heish,Tah,35.5407,36.7264,1,SOHR: SOHR_http://www.syriahr.com/en/?p=84744,Other-local,The body of a man was found dumped on the outskirts of the town of Tah. The circumstances of his death are unclear.,1,1524053822,SYR
